Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,total_sqft
365,20,RL,99.0,11851,Pave,No Alley,9,Lvl,1,Corner,4,Gilbert,Norm,Norm,1Fam,1Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,None,0.0,9,9,PConc,16,9,1,1,0.0,1,0.0,1424.0,1424.0,GasA,25,1,16,1442,0,0,0.0,0.0,2,0,3,1,9,49,0,0,Attchd,1990.0,4,500.0,9,9,Y,0,34,0,508,0,0,0,0,No Feature,0,5,2009,WD ,180500,2866.0
176,30,RM,47.0,4608,Pave,No Alley,9,Lvl,1,Corner,4,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,9,16,CBlock,9,9,1,1,0.0,1,0.0,747.0,747.0,GasA,9,1,16,747,0,0,0.0,0.0,1,0,2,1,9,49,0,0,Attchd,1945.0,1,220.0,9,9,Y,0,0,0,0,0,0,0,0,No Feature,0,6,2010,WD ,80000,1494.0
510,20,RL,78.0,9262,Pave,No Alley,9,Lvl,1,Inside,4,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2009,Gable,CompShg,CemntBd,CmentBd,Stone,194.0,16,9,PConc,16,9,1,1,0.0,1,0.0,1573.0,1573.0,GasA,25,1,16,1578,0,0,0.0,0.0,2,0,3,1,25,49,1,16,Attchd,2008.0,9,840.0,9,9,Y,0,36,0,0,0,0,0,0,No Feature,0,5,2009,New,287090,3151.0
1326,20,RM,70.0,12702,Pave,No Alley,9,Lvl,1,Inside,4,OldTown,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,BrkFace,None,0.0,9,9,PConc,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,16,1,9,882,0,0,0.0,0.0,1,0,2,1,9,49,0,0,Detchd,1956.0,1,308.0,9,9,Y,0,45,0,0,0,0,0,0,No Feature,0,12,2008,WD ,97000,882.0
2423,120,RL,0.0,2938,Pave,No Alley,9,Lvl,1,Inside,4,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,16,9,PConc,16,9,9,36,1038.0,1,0.0,330.0,1368.0,GasA,25,1,16,1511,0,0,1.0,0.0,2,0,2,1,16,49,1,9,Attchd,2002.0,9,398.0,9,9,Y,130,30,0,0,0,0,0,0,No Feature,0,5,2006,WD ,246990,2879.0
1631,20,RL,160.0,18160,Grvl,No Alley,9,Lvl,1,Inside,4,Gilbert,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkCmn,138.0,9,9,CBlock,9,9,9,16,550.0,1,0.0,752.0,1302.0,GasA,4,1,16,1128,0,0,1.0,0.0,1,0,3,1,9,49,1,9,Attchd,1964.0,1,480.0,9,9,P,0,108,246,0,0,0,0,9,No Feature,0,3,2007,WD ,154204,2430.0
1263,20,RL,76.0,11355,Pave,No Alley,4,Lvl,1,Corner,4,NAmes,Norm,Norm,1Fam,1Story,7,7,1958,2001,Gable,Tar&Grv,HdBoard,HdBoard,BrkFace,125.0,9,9,CBlock,9,9,1,16,637.0,1,0.0,675.0,1312.0,GasA,25,1,16,1312,0,0,0.0,0.0,1,1,3,1,9,49,1,16,Attchd,1958.0,4,495.0,9,9,Y,0,304,144,0,0,0,0,9,Othr,6500,4,2008,WD ,186000,2624.0
1046,160,RM,21.0,1680,Pave,No Alley,9,Lvl,1,Inside,4,BrDale,Norm,Norm,Twnhs,2Story,5,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,356.0,9,9,CBlock,9,9,1,9,350.0,1,0.0,280.0,630.0,GasA,9,1,16,630,672,0,0.0,0.0,2,1,3,1,9,49,0,0,Detchd,1972.0,1,264.0,9,9,Y,0,0,0,0,0,0,0,0,No Feature,0,12,2008,WD ,111750,1932.0
47,20,RL,110.0,14300,Pave,No Alley,9,HLS,1,Inside,1,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,1095.0,25,9,PConc,25,9,16,36,1373.0,1,0.0,1473.0,2846.0,GasA,25,1,16,2696,0,0,1.0,0.0,2,1,3,1,25,49,2,16,Attchd,2003.0,9,958.0,9,9,Y,220,150,0,0,0,0,0,0,No Feature,0,6,2010,WD ,500000,5542.0
1424,60,RL,65.0,10616,Pave,No Alley,4,Lvl,1,Inside,4,CollgCr,Norm,Norm,1Fam,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,16,9,PConc,16,9,1,1,0.0,1,0.0,628.0,628.0,GasA,25,1,16,628,728,0,0.0,0.0,2,1,3,1,16,49,1,16,BuiltIn,2007.0,9,484.0,9,9,Y,100,24,0,0,0,0,0,0,No Feature,0,3,2008,New,177439,1984.0
429,60,RL,96.0,11308,Pave,No Alley,4,Lvl,1,Inside,4,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,154.0,25,9,PConc,25,9,9,36,936.0,1,0.0,168.0,1104.0,GasA,25,1,16,1130,1054,0,1.0,0.0,2,1,3,1,25,49,1,16,Attchd,2008.0,9,836.0,9,9,Y,0,102,0,0,0,0,0,0,No Feature,0,7,2009,WD ,335000,3288.0
1031,60,RL,80.0,10480,Pave,No Alley,9,Lvl,1,Inside,4,NWAmes,Norm,Norm,1Fam,2Story,7,6,1976,1976,Hip,CompShg,Plywood,Plywood,BrkFace,660.0,9,9,CBlock,9,9,1,25,403.0,1,0.0,400.0,803.0,GasA,9,1,16,1098,866,0,0.0,0.0,2,1,4,1,9,49,1,16,Attchd,1976.0,4,483.0,9,9,Y,0,69,0,0,0,0,0,0,No Feature,0,9,2008,WD ,205000,2767.0
1635,120,RL,35.0,5118,Pave,No Alley,4,HLS,1,Inside,4,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1990,1990,Gable,CompShg,CemntBd,CmentBd,None,0.0,16,9,PConc,16,9,16,36,926.0,1,0.0,386.0,1312.0,GasA,16,1,16,1321,0,0,1.0,0.0,1,0,1,1,16,49,1,9,Attchd,1990.0,4,484.0,9,9,Y,0,64,140,0,0,0,0,0,No Feature,0,8,2007,WD ,212000,2633.0
309,120,RM,44.0,3811,Pave,No Alley,4,HLS,1,Corner,1,Crawfor,Artery,Norm,TwnhsE,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,16,9,PConc,25,9,16,36,1373.0,1,0.0,221.0,1594.0,GasA,25,1,16,1646,0,0,1.0,1.0,2,0,2,1,16,49,1,16,Attchd,2004.0,9,525.0,9,9,Y,128,53,0,0,155,0,0,0,No Feature,0,5,2010,WD ,246000,3240.0
1020,20,RL,0.0,10825,Pave,No Alley,4,Lvl,1,Inside,4,NWAmes,Norm,Norm,1Fam,1Story,7,7,1983,1983,Gable,CompShg,WdShing,Plywood,BrkFace,174.0,16,9,CBlock,16,9,4,36,747.0,1,0.0,513.0,1260.0,GasA,9,1,16,1260,0,0,1.0,0.0,2,0,3,1,9,49,0,0,Attchd,1983.0,1,598.0,9,9,Y,152,0,0,0,0,0,0,0,No Feature,0,7,2008,WD ,181900,2520.0
178,50,RM,50.0,5500,Pave,No Alley,9,Lvl,1,Corner,4,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,9,9,BrkTil,9,9,1,4,234.0,25,692.0,0.0,926.0,GasA,9,1,16,926,0,390,1.0,0.0,1,0,3,1,9,49,0,0,Detchd,1974.0,1,484.0,9,9,Y,0,0,0,0,0,0,0,0,No Feature,0,4,2010,WD ,130000,1852.0
1975,70,RM,60.0,9600,Pave,Grvl,9,Lvl,1,Inside,4,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,2002,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,9,16,BrkTil,4,4,1,1,0.0,1,0.0,264.0,264.0,GasA,25,1,16,768,664,0,0.0,0.0,2,0,2,1,9,49,0,0,Detchd,1910.0,1,360.0,9,16,Y,270,0,112,0,0,0,0,16,No Feature,0,5,2007,WD ,132000,1696.0
2096,60,RL,75.0,9317,Pave,No Alley,9,Lvl,1,Inside,4,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,16,16,PConc,16,16,1,36,497.0,1,0.0,282.0,779.0,GasA,25,1,16,1029,929,0,1.0,0.0,2,1,3,1,16,49,1,9,Attchd,1994.0,4,499.0,9,9,Y,202,93,0,0,0,0,0,0,No Feature,0,7,2007,CWD,220000,2737.0
865,20,RL,0.0,11838,Pave,No Alley,9,Lvl,1,Inside,4,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,None,0.0,16,9,PConc,16,9,9,1,0.0,1,0.0,1753.0,1753.0,GasA,25,1,16,1788,0,0,0.0,0.0,2,0,3,1,25,49,1,9,Attchd,2001.0,4,522.0,9,9,Y,202,151,0,0,0,0,0,0,No Feature,0,6,2009,WD ,236500,3541.0
385,60,FV,75.0,8004,Pave,No Alley,4,Lvl,1,Inside,4,Somerst,RRAn,Norm,1Fam,2Story,8,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,110.0,16,9,PConc,16,9,1,36,544.0,1,0.0,288.0,832.0,GasA,25,1,16,832,1103,0,1.0,0.0,2,1,3,1,9,49,0,0,BuiltIn,2009.0,9,552.0,9,9,Y,0,150,0,0,0,0,0,0,No Feature,0,12,2009,New,263435,2767.0
1362,50,RM,60.0,6876,Pave,No Alley,9,Bnk,1,Inside,4,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1938,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,9,9,BrkTil,9,9,1,1,0.0,1,0.0,1272.0,1272.0,GasA,9,1,16,1272,0,697,0.0,0.0,2,0,4,1,9,36,1,16,Detchd,1938.0,1,400.0,9,9,Y,0,34,0,0,0,0,0,0,No Feature,0,11,2008,COD,141000,2544.0
1091,60,RL,0.0,8396,Pave,No Alley,4,Lvl,1,Inside,4,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,16,9,PConc,16,9,1,1,0.0,1,0.0,847.0,847.0,GasA,25,1,16,847,1139,0,0.0,0.0,2,1,4,1,16,49,1,16,BuiltIn,2003.0,9,434.0,9,9,Y,120,48,0,0,0,0,0,0,No Feature,0,5,2008,WD ,213000,2833.0
317,20,RL,73.0,9803,Pave,No Alley,9,Lvl,1,Inside,4,Timber,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,None,0.0,16,9,PConc,16,9,1,1,0.0,1,0.0,1214.0,1214.0,GasA,25,1,16,1214,0,0,0.0,0.0,2,0,2,1,16,49,0,0,Attchd,2010.0,4,520.0,9,9,Y,0,25,0,0,0,0,0,0,No Feature,0,1,2010,New,179781,2428.0
1076,120,RL,48.0,6240,Pave,No Alley,9,Lvl,1,Inside,4,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,16,9,PConc,16,9,1,36,846.0,1,0.0,496.0,1342.0,GasA,25,1,16,1342,0,0,1.0,0.0,2,0,2,1,16,49,1,16,Attchd,2007.0,9,550.0,9,9,Y,0,35,0,0,0,0,0,0,No Feature,0,6,2008,WD ,234250,2684.0
1573,20,RL,0.0,15498,Pave,No Alley,4,Lvl,1,Corner,4,Timber,Norm,Norm,1Fam,1Story,8,6,1976,1976,Hip,WdShake,Stone,HdBoard,None,0.0,16,9,CBlock,16,9,9,25,1165.0,4,400.0,0.0,1565.0,GasA,9,1,16,2898,0,0,1.0,0.0,2,0,2,1,16,49,1,16,Attchd,1976.0,9,665.0,9,9,Y,0,72,174,0,0,0,0,0,No Feature,0,5,2008,COD,287000,4463.0
485,60,RL,0.0,12891,Pave,No Alley,4,Lvl,1,Corner,4,Gilbert,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,16,9,PConc,25,9,1,36,651.0,1,0.0,219.0,870.0,GasA,25,1,16,878,1126,0,1.0,0.0,2,1,4,1,16,49,1,16,BuiltIn,2002.0,9,644.0,9,9,Y,0,48,0,0,0,0,0,0,No Feature,0,7,2009,WD ,257500,2874.0
2021,30,RM,60.0,6180,Pave,No Alley,9,Lvl,1,Corner,4,BrkSide,Norm,Norm,1Fam,1Story,6,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,9,9,BrkTil,9,9,1,1,0.0,1,0.0,960.0,960.0,GasA,9,0,16,986,0,0,0.0,0.0,1,0,2,1,9,49,1,16,Detchd,1926.0,1,180.0,9,9,Y,0,128,0,0,0,0,0,0,No Feature,0,5,2007,WD ,102000,1946.0
2032,45,RM,57.0,7449,Pave,Grvl,9,Bnk,1,Inside,4,IDOTRR,Norm,Norm,1Fam,1.5Unf,7,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,9,9,PConc,9,9,1,1,0.0,1,0.0,637.0,637.0,GasA,25,1,4,1108,0,0,0.0,0.0,1,0,3,1,16,49,1,16,Attchd,1930.0,1,280.0,9,9,N,0,0,205,0,0,0,0,16,No Feature,0,6,2007,WD ,139400,1745.0
2604,50,RL,60.0,10410,Pave,Grvl,9,Lvl,1,Corner,4,OldTown,Artery,Norm,1Fam,1.5Fin,3,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,9,9,PConc,9,9,1,1,0.0,1,0.0,672.0,672.0,GasA,9,1,16,694,520,0,0.0,0.0,1,0,3,1,9,49,0,0,Detchd,1998.0,1,936.0,9,9,Y,216,0,160,0,0,0,0,9,No Feature,0,1,2006,WD ,105000,1886.0
1615,20,RL,95.0,15865,Pave,No Alley,4,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,1Story,8,6,1970,1970,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,16,16,PConc,9,16,16,25,351.0,9,823.0,1043.0,2217.0,GasA,25,1,16,2217,0,0,1.0,0.0,2,0,4,1,16,49,1,9,Attchd,1970.0,1,621.0,9,9,Y,81,207,0,0,224,0,0,0,No Feature,0,10,2007,WD ,268000,4434.0
2736,80,RL,0.0,19690,Pave,No Alley,4,Lvl,1,CulDSac,4,Edwards,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Flat,Tar&Grv,Plywood,Plywood,None,0.0,16,16,CBlock,16,9,9,1,0.0,1,0.0,697.0,697.0,GasA,9,1,16,1575,626,0,0.0,0.0,2,0,4,1,16,49,1,16,Attchd,1966.0,1,432.0,16,16,Y,586,236,0,0,0,738,9,16,No Feature,0,8,2006,WD ,274970,2898.0
473,120,RL,43.0,3182,Pave,No Alley,9,Lvl,1,Inside,4,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,16,9,PConc,16,9,9,36,16.0,1,0.0,1204.0,1220.0,GasA,25,1,16,1220,0,0,0.0,0.0,2,0,2,1,16,49,1,16,Attchd,2005.0,9,397.0,9,9,Y,100,16,0,0,0,0,0,0,No Feature,0,8,2009,WD ,180000,2440.0
1316,70,RM,60.0,9600,Pave,No Alley,9,Lvl,1,Inside,4,OldTown,Norm,Norm,1Fam,2Story,7,9,1928,2005,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,9,25,BrkTil,9,9,1,9,141.0,1,0.0,548.0,689.0,GasA,25,1,16,689,689,0,0.0,0.0,2,0,3,1,16,49,1,16,Detchd,1928.0,1,360.0,9,9,N,0,0,116,0,0,0,0,0,No Feature,0,10,2008,WD ,161000,2067.0
244,20,RL,60.0,11100,Pave,No Alley,9,Low,1,Inside,4,Edwards,Norm,Norm,1Fam,1Story,4,7,1946,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,9,9,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,25,1,16,930,0,0,0.0,0.0,1,0,2,1,16,49,0,0,Detchd,1946.0,1,308.0,9,9,Y,0,0,0,0,0,0,0,0,No Feature,0,4,2010,WD ,84900,930.0
152,190,RL,70.0,13587,Pave,No Alley,9,Lvl,1,Inside,4,NAmes,Norm,Norm,2fmCon,1Story,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,9,9,CBlock,9,9,9,9,532.0,1,0.0,456.0,988.0,GasA,9,1,16,988,0,0,1.0,0.0,1,0,2,1,9,49,0,0,Attchd,1958.0,1,264.0,9,9,Y,0,0,0,0,0,0,0,0,No Feature,0,4,2010,WD ,119000,1976.0
1588,20,RL,85.0,11447,Pave,No Alley,4,Lvl,1,Inside,4,Timber,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,674.0,16,9,PConc,25,9,9,36,1571.0,1,0.0,393.0,1964.0,GasA,25,1,16,1964,0,0,1.0,0.0,2,1,3,1,16,49,1,16,Attchd,2005.0,9,892.0,9,9,Y,0,265,0,0,0,0,0,0,No Feature,0,6,2008,WD ,370000,3928.0
2111,20,RL,64.0,7242,Pave,No Alley,9,Lvl,1,Inside,4,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,16,9,PConc,16,9,1,1,0.0,1,0.0,1270.0,1270.0,GasA,25,1,16,1270,0,0,0.0,0.0,2,0,2,1,16,49,0,0,Attchd,2005.0,4,524.0,9,9,Y,0,96,0,0,0,0,0,0,No Feature,0,7,2007,WD ,175900,2540.0
813,90,RL,64.0,7018,Pave,No Alley,9,Lvl,1,Inside,4,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,9,9,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,9,1,16,1120,1120,0,0.0,0.0,2,0,6,2,9,49,0,0,Detchd,1979.0,1,528.0,9,9,Y,154,0,0,0,0,0,0,0,No Feature,0,6,2009,WD ,142953,2240.0
1854,120,RL,50.0,9466,Pave,No Alley,1,Lvl,1,FR2,4,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1994,1995,Gable,CompShg,BrkFace,BrkFace,None,0.0,16,9,PConc,16,9,16,4,457.0,25,1037.0,0.0,1494.0,GasA,25,1,16,1494,0,0,1.0,0.0,1,1,1,1,16,49,1,16,Attchd,1994.0,9,478.0,9,9,Y,0,30,0,0,217,0,0,0,No Feature,0,5,2007,WD ,279700,2988.0
2575,20,RL,70.0,8400,Pave,No Alley,9,Lvl,1,Corner,4,NAmes,Feedr,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,BrkFace,BrkFace,None,0.0,9,9,CBlock,4,9,4,16,623.0,1,0.0,556.0,1179.0,GasA,16,1,16,1364,0,0,0.0,0.0,1,1,3,1,9,49,1,16,Attchd,1957.0,4,331.0,9,9,Y,0,60,0,0,0,0,0,16,No Feature,0,3,2006,WD ,132000,2543.0
867,60,RL,0.0,11050,Pave,No Alley,9,Lvl,1,Inside,4,CollgCr,PosN,Norm,1Fam,2Story,9,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,204.0,16,9,PConc,25,9,4,36,904.0,1,0.0,536.0,1440.0,GasA,25,1,16,1476,677,0,1.0,0.0,2,1,3,1,25,49,2,25,Attchd,2000.0,9,736.0,9,9,Y,253,142,0,0,0,0,0,0,No Feature,0,5,2009,WD ,313000,3593.0
2879,50,C (all),60.0,11040,Pave,No Alley,9,Low,1,Inside,1,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,9,9,CBlock,9,9,1,9,637.0,1,0.0,0.0,637.0,GasA,16,1,16,897,439,0,0.0,0.0,1,1,3,1,9,49,0,0,CarPort,1994.0,1,570.0,9,9,Y,0,47,120,0,0,0,0,0,No Feature,0,9,2006,COD,108000,1973.0
1494,60,RL,60.0,6931,Pave,No Alley,9,Lvl,1,Inside,4,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,92.0,16,9,PConc,16,9,1,1,0.0,1,0.0,746.0,746.0,GasA,25,1,16,760,896,0,0.0,0.0,2,1,3,1,16,49,1,16,BuiltIn,2003.0,9,397.0,9,9,Y,178,128,0,0,0,0,0,0,No Feature,0,7,2008,WD ,165400,2402.0
2771,60,RL,65.0,12438,Pave,No Alley,4,Lvl,1,Inside,4,CollgCr,PosN,Norm,1Fam,2Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,16,9,PConc,16,9,1,1,0.0,1,0.0,781.0,781.0,GasA,25,1,16,795,704,0,0.0,0.0,2,1,3,1,16,49,1,9,Attchd,1995.0,4,473.0,9,9,Y,413,91,0,0,0,0,0,0,No Feature,0,8,2006,WD ,187000,2280.0
496,60,RL,174.0,15138,Pave,No Alley,4,Lvl,1,Inside,4,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,506.0,16,9,PConc,16,9,1,36,689.0,1,0.0,773.0,1462.0,GasA,25,1,16,1490,1304,0,1.0,0.0,2,1,4,1,25,49,1,9,Attchd,1995.0,9,810.0,9,9,Y,0,146,202,0,0,0,0,0,No Feature,0,7,2009,WD ,403000,4256.0
1651,60,RL,0.0,12046,Pave,No Alley,4,Lvl,1,Inside,4,NWAmes,Norm,Norm,1Fam,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,298.0,9,9,CBlock,9,9,1,4,156.0,1,0.0,692.0,848.0,GasA,9,1,16,1118,912,0,0.0,0.0,2,1,4,1,16,49,1,9,Attchd,1976.0,9,551.0,9,9,Y,0,224,0,0,0,0,0,0,No Feature,0,6,2007,WD ,195000,2878.0
1913,80,RL,100.0,9600,Pave,No Alley,4,Lvl,1,Inside,4,NAmes,Norm,Norm,1Fam,SLvl,6,5,1961,1961,Hip,CompShg,WdShing,Wd Shng,BrkFace,291.0,9,9,CBlock,9,9,9,25,600.0,1,0.0,618.0,1218.0,GasA,9,1,16,1254,0,0,1.0,0.0,1,0,3,1,9,49,1,16,Attchd,1961.0,4,525.0,9,9,Y,0,0,0,0,168,0,0,0,No Feature,0,5,2007,WD ,158500,2472.0
2790,60,RL,90.0,11367,Pave,No Alley,9,Lvl,1,Corner,4,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,16,9,PConc,16,9,4,36,932.0,1,0.0,133.0,1065.0,GasA,25,1,16,1091,898,0,1.0,0.0,2,1,3,1,16,49,1,16,Attchd,2002.0,9,586.0,9,9,Y,199,60,0,0,0,0,0,0,No Feature,0,11,2006,WD ,255000,3054.0
1541,20,RL,56.0,26073,Pave,No Alley,4,Lvl,1,CulDSac,4,Crawfor,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,MetalSd,None,0.0,9,9,PConc,9,9,1,9,1116.0,1,0.0,782.0,1898.0,GasA,25,1,9,1898,0,0,0.0,0.0,2,1,3,1,9,49,2,9,Attchd,1956.0,1,484.0,9,9,Y,0,51,224,0,0,0,0,9,No Feature,0,4,2008,WD ,236500,3796.0
1684,20,RL,65.0,7150,Pave,No Alley,9,Lvl,1,Inside,4,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Hip,CompShg,HdBoard,HdBoard,BrkFace,52.0,9,9,CBlock,9,9,1,16,725.0,1,0.0,263.0,988.0,GasA,9,1,16,988,0,0,1.0,0.0,1,0,3,1,9,49,0,0,Detchd,1974.0,1,360.0,9,9,Y,0,0,0,0,0,0,0,0,No Feature,0,11,2007,WD ,129250,1976.0
301,20,RL,100.0,15602,Pave,No Alley,4,Lvl,1,Inside,4,Crawfor,Norm,Norm,1Fam,1Story,7,8,1959,1997,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,9,9,CBlock,9,9,1,25,1247.0,1,0.0,254.0,1501.0,GasA,9,1,16,1801,0,0,1.0,0.0,2,0,1,1,9,49,2,9,Attchd,1959.0,9,484.0,9,9,Y,0,54,0,0,161,0,0,4,No Feature,0,3,2010,WD ,289000,3302.0
1569,90,RL,76.0,10260,Pave,No Alley,9,Lvl,1,Inside,4,Mitchel,Norm,Norm,Duplex,2Story,5,4,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,9,9,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,9,1,16,936,936,0,0.0,0.0,2,2,4,2,9,49,0,0,Attchd,1976.0,1,484.0,9,9,Y,0,0,0,0,0,0,0,0,No Feature,0,11,2008,WD ,100000,1872.0
2153,60,RL,0.0,12728,Pave,No Alley,9,Lvl,1,Inside,4,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,256.0,16,9,PConc,16,9,4,36,1198.0,1,0.0,333.0,1531.0,GasA,25,1,16,1531,908,0,1.0,0.0,2,1,4,1,16,49,1,9,Attchd,2001.0,9,560.0,9,9,Y,184,121,0,0,0,0,0,0,No Feature,0,1,2007,WD ,275000,3970.0
1467,60,RL,96.0,11690,Pave,No Alley,4,Lvl,1,Inside,4,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,192.0,16,9,PConc,16,9,9,1,0.0,1,0.0,850.0,850.0,GasA,25,1,16,886,878,0,0.0,0.0,2,1,3,1,16,49,1,9,Attchd,1999.0,1,560.0,9,9,Y,120,29,0,0,0,0,0,0,No Feature,0,6,2008,WD ,207000,2614.0
2540,20,RL,71.0,9230,Pave,No Alley,9,Lvl,1,Corner,4,NAmes,Feedr,Norm,1Fam,1Story,5,8,1965,1998,Hip,CompShg,MetalSd,MetalSd,BrkFace,166.0,9,9,CBlock,9,9,4,36,661.0,1,0.0,203.0,864.0,GasA,16,1,16,1200,0,0,1.0,0.0,1,1,1,1,16,49,0,0,Detchd,1977.0,1,884.0,9,9,Y,0,64,0,0,0,0,0,9,No Feature,0,10,2006,WD ,146000,2064.0
